mid,action,adventure,comedy,crime,drama,fantasy,horror,romance,sci-fi,thriller,split0,split1,split2
tt5001718,0,0,0,0,1,0,0,1,0,0,0,0,0
tt5001754,1,0,0,0,0,0,0,0,0,1,0,0,0
tt5003186,1,1,0,1,1,0,0,0,0,1,0,0,0
tt5004766,0,0,0,0,1,0,1,0,1,0,0,2,1
tt5007434,1,0,0,0,0,0,0,0,0,1,1,2,2
tt5009286,1,0,0,0,0,0,1,0,0,1,1,0,0
tt5013008,0,0,1,0,1,0,0,0,0,0,0,0,0
tt5013056,1,0,0,0,1,0,0,0,0,1,2,0,0
tt5013688,0,0,0,0,1,0,1,0,0,0,0,1,0
tt5017936,0,0,0,0,1,0,0,0,1,1,2,0,0
tt5020372,1,0,0,0,0,0,0,0,0,0,0,0,0
tt5022680,0,0,0,0,0,0,1,0,0,0,0,0,0
tt5022702,0,0,0,0,0,0,1,0,0,1,0,1,2
tt5023260,0,0,1,0,1,0,0,0,0,0,0,1,0
tt5026038,1,1,0,0,1,0,0,1,0,1,0,1,0
tt5027774,0,0,1,1,1,0,0,0,0,0,1,0,0
tt5028340,0,0,1,0,0,1,0,0,0,0,2,0,0
tt5029602,0,0,1,0,0,0,0,0,0,0,2,0,1
tt5029608,0,0,0,0,1,0,0,1,0,0,2,0,2
tt5029642,0,0,0,0,1,1,1,0,0,1,1,0,0
tt5033290,0,0,0,0,0,0,1,0,0,1,1,0,2
tt5033998,1,1,1,0,0,0,0,0,0,0,0,0,0
tt5034122,0,0,0,0,1,0,0,1,0,0,0,0,0
tt5034266,0,0,0,0,1,0,0,1,0,0,0,0,0
tt5034474,1,0,0,1,0,0,0,0,0,1,0,0,0
tt5037840,0,0,1,0,0,0,0,0,0,0,1,0,0
tt5037912,0,0,0,0,0,0,1,0,0,1,0,2,0
tt5038448,1,0,1,0,0,0,0,0,0,0,0,0,2
tt5039088,0,0,0,0,1,0,1,0,0,0,2,0,0
tt5039994,0,0,0,0,1,0,1,0,0,1,0,0,0
tt5041296,0,0,0,0,0,1,0,0,0,1,0,0,0
tt5044656,1,0,0,0,1,0,0,0,1,1,0,0,2
tt5050200,1,0,0,0,0,0,0,0,0,0,0,0,0
tt5051356,1,0,0,0,1,0,0,0,0,1,0,2,0
tt5052448,0,0,0,0,0,0,1,0,0,1,0,1,0
tt5052474,1,0,0,1,1,0,0,0,0,1,0,0,0
tt5052524,0,0,1,0,1,0,0,0,0,0,0,0,2
tt5053156,0,0,0,0,0,0,1,0,0,1,0,2,2
tt5057140,0,0,0,0,1,0,1,0,0,1,0,0,1
tt5058114,0,0,1,0,1,1,0,0,0,0,0,0,0
tt5058340,0,0,0,1,1,0,1,0,1,1,0,2,0
tt5059406,0,0,0,0,0,0,1,0,0,1,0,0,0
tt5059782,0,1,0,0,0,1,0,0,1,0,0,0,0
tt5061126,0,0,1,0,0,0,0,0,1,0,0,0,0
tt5061162,0,0,1,0,1,0,0,0,0,0,2,0,0
tt5061360,0,0,0,0,1,0,0,1,0,0,0,0,0
tt5065810,0,0,0,0,1,1,0,0,1,0,2,2,0
tt5066056,0,0,1,0,0,0,0,1,0,0,2,0,0
tt5066556,1,1,0,0,1,0,0,0,0,0,0,2,2
tt5068162,0,0,1,0,1,0,0,0,0,0,1,0,2
tt5071886,1,0,0,1,1,0,0,0,0,0,0,0,0
tt5072542,0,0,1,1,0,0,0,1,0,0,0,2,0
tt5073620,0,0,0,0,1,0,0,1,0,0,0,0,1
tt5073642,0,0,0,0,0,0,1,0,1,0,0,1,0
tt5074352,1,0,0,0,1,0,0,0,0,0,0,0,0
tt5075584,0,0,1,0,0,0,0,0,0,0,0,0,0
tt5075662,0,0,0,0,0,1,0,0,0,1,0,2,0
tt5076792,0,0,1,0,1,0,1,0,0,1,0,0,0
tt5078188,0,0,0,0,0,0,1,0,0,1,0,0,1
tt5078326,0,0,1,0,1,0,0,0,0,0,0,0,0
tt5080556,1,0,0,0,0,0,0,0,1,0,0,0,1
tt5082670,0,0,1,1,0,0,0,0,0,0,0,1,0
tt5083738,0,0,1,0,1,0,0,0,0,0,0,0,0
tt5084170,1,0,0,0,1,0,0,0,0,0,1,0,0
tt5084196,1,0,0,0,1,0,1,0,0,0,0,0,0
tt5084388,0,0,1,0,0,1,0,1,0,0,0,0,0
tt5085522,0,0,0,0,1,0,1,0,1,0,0,2,0
tt5085924,0,0,0,0,1,1,1,0,0,1,0,0,2
tt5087564,0,0,0,0,0,0,0,0,1,0,0,0,0
tt5088794,0,0,0,0,1,0,0,0,0,1,0,0,2
tt5089534,0,0,1,0,1,0,0,0,0,0,2,0,0
tt5090828,1,0,0,0,1,0,0,0,0,1,0,0,0
tt5091014,0,0,0,0,1,0,0,0,0,1,0,0,2
tt5091530,0,0,0,0,1,0,1,0,0,1,0,2,0
tt5092380,0,0,0,0,1,0,0,0,1,1,0,2,1
tt5093026,0,1,0,1,1,0,0,0,0,0,0,0,0
tt5095030,1,1,1,0,0,0,0,0,1,0,0,0,0
tt5096846,0,0,1,0,1,0,0,1,0,0,1,0,2
tt5097410,0,0,1,0,0,1,0,0,0,0,1,0,0
tt5104604,0,1,1,0,1,1,0,0,1,0,0,0,2
tt5106390,0,0,0,0,0,0,0,0,1,1,0,0,2
tt5108476,0,0,1,0,1,0,0,1,0,0,0,0,0
tt5109784,0,0,0,0,1,0,1,0,0,0,0,0,0
tt5110386,0,0,0,0,1,0,0,0,1,1,0,2,2
tt5112578,0,0,0,1,1,0,1,0,0,1,0,0,0
tt5112622,1,0,0,1,1,0,0,0,0,0,0,0,0
tt5113040,0,1,1,0,0,0,0,0,0,0,0,2,0
tt5113086,0,0,0,0,0,0,1,0,0,0,2,0,1
tt5113250,0,0,0,0,1,0,0,0,0,1,2,0,0
tt5114154,0,0,0,0,1,1,1,0,0,1,2,0,0
tt5115546,0,0,1,0,0,0,0,0,0,1,0,0,0
tt5116248,0,0,0,0,0,0,1,0,0,1,0,0,0
tt5116302,0,1,0,0,1,0,0,0,0,0,0,0,0
tt5117428,0,0,1,0,1,0,0,0,0,0,0,0,0
tt5117670,0,1,1,0,0,1,0,0,0,0,0,2,0
tt5119116,0,0,0,0,1,0,1,0,0,1,0,0,0
tt5120400,0,0,0,0,0,0,1,0,0,1,0,2,0
tt5121816,0,0,1,0,0,0,1,0,0,1,0,0,0
tt5122374,0,1,0,0,0,0,0,0,0,0,0,0,0
tt5125414,1,1,0,0,0,0,0,0,0,0,2,0,0
tt5125620,0,1,1,0,0,0,0,0,0,0,0,2,0
tt5125894,0,0,1,0,1,0,0,0,0,0,0,0,0
tt5125930,0,0,0,0,1,0,0,0,0,1,0,2,2
tt5127398,0,0,1,0,0,0,0,1,0,0,2,0,1
tt5128826,0,0,1,0,1,0,1,0,0,0,0,2,2
tt5129682,0,0,1,1,1,0,0,0,0,0,0,0,0
tt5131906,0,0,0,0,0,0,1,0,0,1,0,0,0
tt5132854,1,0,0,0,0,0,0,0,0,0,0,2,0
tt5133308,0,0,0,1,0,0,0,0,0,1,0,2,0
tt5140878,0,0,0,0,0,0,1,0,0,1,0,0,2
tt5143226,0,0,0,0,0,0,1,0,0,1,0,2,0
tt5143700,0,0,1,0,1,0,0,0,0,0,0,0,0
tt5143704,0,0,0,1,1,0,0,0,0,0,2,0,0
tt5147214,1,0,0,0,1,0,0,0,0,1,2,0,2
tt5152640,0,0,0,0,0,0,0,0,1,1,0,2,0
tt5153236,0,0,1,0,1,0,0,1,0,0,2,0,0
tt5153260,1,0,1,0,1,1,0,0,1,0,0,2,0
tt5153288,0,0,0,0,1,0,0,1,0,1,2,1,2
tt5154288,0,0,1,0,1,1,1,0,0,1,0,0,2
tt5155780,0,0,0,0,1,0,0,1,1,1,0,2,0
tt5156274,0,0,0,1,1,0,0,0,0,0,0,0,0
tt5156746,1,0,0,0,0,0,0,0,0,1,0,0,0
tt5157030,0,0,0,0,0,0,1,0,0,1,2,0,0
tt5157052,0,0,0,0,0,0,1,0,0,1,2,0,0
tt5157456,1,0,0,0,1,0,0,0,0,0,0,0,0
tt5157682,0,1,1,0,0,0,0,1,0,0,0,0,0
tt5159414,0,0,0,0,0,0,1,0,0,1,0,0,1
tt5159734,0,0,0,0,0,0,1,0,0,0,0,2,0
tt5160154,0,0,0,0,1,0,0,1,0,0,0,0,1
tt5160928,0,0,0,0,0,0,0,0,0,1,0,0,2
tt5160938,0,0,0,1,1,0,1,0,0,1,0,1,0
tt5161018,0,0,0,1,1,0,0,1,0,0,1,2,0
tt5161376,0,0,1,0,0,0,1,0,0,0,1,0,0
tt5161658,1,0,1,0,0,0,0,0,1,1,0,0,0
tt5162658,0,1,0,0,1,0,0,0,0,0,0,2,0
tt5164184,0,0,0,0,0,0,0,0,0,1,0,0,0
tt5164214,1,0,1,1,0,0,0,0,0,1,0,2,0
tt5164412,0,0,0,0,1,0,0,0,0,0,1,0,2
tt5164432,0,0,1,0,1,0,0,1,0,0,0,0,0
tt5164446,0,1,1,0,1,0,0,0,1,0,0,0,0
tt5165344,0,0,0,1,1,0,0,0,0,1,2,0,0
tt5167174,0,0,1,0,1,0,0,0,0,0,0,0,0
tt5168192,0,0,0,0,1,0,0,0,0,0,0,2,0
tt5170810,0,0,0,0,0,0,1,0,0,1,0,0,0
tt5173032,0,0,0,0,1,0,0,0,0,1,0,2,0
tt5173166,0,0,1,1,0,0,0,0,0,0,0,0,0
tt5175450,0,0,0,0,1,0,0,0,0,1,2,2,0
tt5177088,1,0,0,1,1,0,0,0,0,1,2,0,0
tt5179598,0,0,0,0,1,0,0,0,0,1,0,0,0
tt5181852,0,0,0,0,0,0,1,0,0,0,0,0,2
tt5183990,0,1,0,0,0,0,0,0,0,0,0,0,0
tt5186714,0,0,0,0,1,0,0,0,0,1,0,0,0
tt5187886,0,0,1,0,1,1,0,0,0,0,0,0,0
tt5189770,0,0,0,0,0,0,1,0,0,0,2,0,0
tt5189828,1,0,0,0,1,0,1,1,0,1,0,0,0
tt5189894,0,0,1,1,0,0,0,1,0,1,0,2,1
tt5191238,0,0,1,0,0,0,0,0,0,0,0,0,0
tt5193784,0,0,0,1,1,0,0,0,0,1,0,0,0
tt5195412,0,0,0,0,1,0,0,0,0,0,0,0,2
tt5197544,0,0,1,0,1,0,0,1,1,0,0,0,0
tt5198796,0,0,1,0,1,0,0,1,0,0,2,2,0
tt5199588,1,0,0,0,0,0,0,0,0,0,0,0,2
tt5205210,0,1,0,0,1,0,0,0,0,0,2,0,1
tt5206770,1,0,0,1,1,0,1,0,1,1,2,0,0
tt5207004,0,0,0,0,0,0,0,0,1,0,0,0,0
tt5207158,0,0,0,1,1,0,0,0,0,1,1,0,0
tt5207320,0,0,0,0,1,0,1,0,0,1,1,1,0
tt5208216,0,0,0,0,1,0,0,0,0,0,0,0,0
tt5208252,0,0,0,0,1,0,0,0,0,1,0,0,0
tt5208950,1,0,0,0,1,0,0,0,0,0,0,0,0
tt5215088,0,0,0,0,1,0,0,1,1,0,0,2,0
tt5215952,0,0,0,0,0,0,1,0,0,1,2,0,0
tt5216534,1,1,0,0,0,1,0,0,1,0,0,0,2
tt5219972,0,0,1,0,0,0,0,1,0,0,2,0,0
tt5220122,0,1,1,0,0,1,1,0,0,0,0,0,0
tt5221584,0,0,0,0,1,0,0,0,0,0,1,0,0
tt5221894,0,0,0,1,1,0,0,0,0,1,0,0,2
tt5222768,0,1,0,0,0,0,0,0,0,0,0,0,0
tt5222918,0,0,1,0,1,0,0,0,0,0,0,0,0
tt5224012,0,0,0,0,1,0,0,1,0,0,0,0,0
tt5224834,0,0,1,0,1,0,0,1,0,0,0,0,0
tt5225338,0,0,0,0,1,0,1,0,0,0,0,0,0
tt5227746,1,0,0,0,0,0,0,1,1,1,1,0,2
tt5228304,0,0,1,0,1,0,0,1,0,0,0,0,0
tt5229082,0,0,0,0,1,0,1,0,0,1,0,0,1
tt5231812,0,0,1,0,1,0,0,0,0,0,2,0,0
tt5231916,1,0,0,0,0,0,0,0,0,1,1,0,2
tt5232308,0,0,0,1,1,0,0,0,0,1,0,2,0
tt5234428,0,1,0,0,0,0,1,0,0,0,1,0,0
tt5235880,1,1,1,0,1,0,0,0,1,0,0,0,0
tt5238904,0,0,0,0,0,0,1,0,1,1,2,0,0
tt5240748,0,0,1,0,0,0,0,0,0,0,2,0,2
tt5242684,1,0,0,0,1,0,0,0,1,0,2,0,0
tt5243424,0,0,1,0,0,0,0,0,0,0,2,2,0
tt5246700,1,1,0,0,1,0,0,0,1,1,0,0,0
tt5246928,1,0,0,0,0,0,1,0,1,0,1,0,0
tt5247022,0,0,1,0,1,0,0,1,0,0,0,0,0
tt5247042,1,0,0,0,0,0,0,0,0,1,0,0,2
tt5247704,0,0,1,0,1,0,0,0,0,0,2,0,0
tt5247776,0,0,0,0,1,0,0,1,0,0,1,2,1
tt5248342,0,0,1,0,1,0,0,0,0,0,0,0,0
tt5251328,1,1,0,0,0,1,0,0,0,0,0,2,0
tt5253282,0,0,1,0,1,0,0,0,0,0,2,0,0
tt5253294,0,0,1,0,0,0,0,0,0,0,0,0,0
tt5254610,1,0,0,0,1,0,0,0,0,1,0,0,2
tt5254868,1,0,0,0,1,0,1,0,1,1,1,0,2
tt5255524,1,0,0,0,0,0,0,0,0,0,2,0,0
tt5258074,1,0,1,0,0,0,0,0,1,1,0,2,0
tt5258850,0,0,1,1,1,0,0,0,0,0,0,2,0
tt5259966,0,0,1,0,0,0,0,1,0,0,0,0,0
tt5265960,0,0,0,0,1,0,1,0,1,1,0,2,1
tt5265980,0,0,0,0,1,1,1,0,1,1,0,0,2
tt5267472,0,0,1,0,0,0,0,0,0,0,0,2,1
tt5270948,0,0,0,0,1,0,0,0,0,1,1,1,0
tt5271432,0,0,1,0,0,0,1,0,0,0,0,0,2
tt5273624,0,1,1,0,0,1,0,0,0,0,0,0,0
tt5274684,1,1,1,0,1,0,0,0,0,0,0,0,0
tt5275892,0,0,0,1,0,0,0,0,0,0,2,0,2
tt5278832,0,0,1,0,1,1,1,0,0,1,1,0,0
tt5282006,1,0,0,0,1,0,0,0,0,1,0,2,1
tt5286268,0,0,1,1,0,0,0,0,0,0,0,0,0
tt5286444,0,0,0,0,1,0,0,0,0,1,0,0,0
tt5290524,0,0,1,0,0,0,0,0,0,0,0,0,0
tt5290620,0,0,1,0,0,0,0,0,0,0,0,0,1
tt5290882,1,0,1,0,0,0,0,0,0,0,0,0,2
tt5291792,0,0,1,0,1,0,0,0,0,0,2,0,0
tt5291862,0,0,1,0,0,0,0,0,0,0,0,0,2
tt5294198,0,0,1,0,1,0,0,0,0,0,0,2,0
tt5294518,0,0,0,0,0,0,1,0,0,0,1,2,0
tt5294550,0,0,0,1,1,0,0,0,0,1,0,0,0
tt5294966,0,0,1,0,1,0,0,0,0,0,2,2,2
tt5300154,0,0,0,0,0,0,0,0,1,0,0,0,0
tt5301662,0,0,0,1,1,0,0,0,0,0,0,0,0
tt5303442,1,1,0,0,0,0,0,0,0,0,2,0,2
tt5304172,1,0,0,0,0,0,0,0,0,1,0,0,0
tt5304464,0,0,0,0,1,0,0,0,0,0,2,0,0
tt5304688,0,0,0,1,1,0,0,0,0,1,0,1,2
tt5304992,0,0,1,0,0,0,0,1,0,0,2,2,0
tt5304996,0,0,0,1,1,0,0,0,0,1,0,0,0
tt5308322,0,0,0,0,0,0,1,0,0,1,0,0,1
tt5309954,0,0,0,0,0,0,1,0,0,0,2,0,2
tt5311054,1,0,0,0,0,0,0,0,1,0,0,2,0
tt5311514,0,0,0,0,1,1,0,1,0,0,2,0,2
tt5311542,0,0,0,0,1,0,0,1,0,1,2,0,0
tt5312612,0,0,0,0,0,0,1,0,0,0,0,2,0
tt5313906,0,0,1,0,0,1,1,0,0,0,0,1,0
tt5314190,0,1,0,0,0,0,0,0,0,0,0,2,0
tt5316540,1,0,0,0,1,0,0,0,0,1,0,2,2
tt5317914,1,1,0,0,1,0,0,0,0,1,0,1,0
tt5318534,0,0,1,0,1,0,0,1,0,0,0,2,0
tt5322012,0,0,0,0,1,1,1,0,0,1,0,0,2
tt5323662,0,0,0,0,1,0,0,1,0,0,0,0,0
tt5324800,0,0,1,0,0,0,0,0,0,0,0,0,0
tt5325452,0,0,1,0,1,0,1,0,0,0,0,0,0
tt5325604,0,0,0,0,0,0,1,0,0,0,2,0,2
tt5327922,1,1,0,0,0,1,0,0,0,0,2,2,0
tt5328350,0,0,0,1,1,0,0,0,0,1,0,0,2
tt5333612,0,0,1,0,1,0,0,1,0,0,0,0,0
tt5333842,0,1,0,0,0,0,0,0,0,0,0,0,0
tt5334704,0,0,0,0,1,0,1,1,0,1,0,1,0
tt5338222,0,0,0,0,1,1,0,1,0,0,0,0,0
tt5338644,0,0,1,0,1,0,0,0,1,0,0,0,0
tt5339418,0,0,0,1,0,0,1,0,0,1,0,0,2
tt5340300,0,0,0,0,1,0,0,0,0,0,0,0,0
tt5340882,1,1,1,0,0,0,1,0,1,1,0,0,0
tt5342650,1,0,0,0,0,0,0,0,1,1,2,2,0
tt5342950,0,0,0,0,1,0,0,0,0,1,0,0,0
tt5344794,1,0,0,0,1,0,0,0,0,0,2,0,0
tt5345298,0,0,0,0,0,0,1,0,0,0,0,0,0
tt5350584,1,1,1,0,0,0,0,1,0,1,0,0,0
tt5351044,0,1,1,0,0,0,0,0,0,0,2,0,2
tt5351458,1,0,0,1,0,0,0,0,0,1,0,1,0
tt5351818,0,0,1,0,1,0,0,0,0,0,0,0,0
tt5352846,0,0,0,0,0,0,0,0,0,1,0,0,2
tt5354160,0,0,0,1,0,0,0,0,0,1,0,0,1
tt5354664,0,1,0,0,0,1,0,0,0,0,0,0,2
tt5357556,0,0,0,0,0,0,0,0,0,1,0,0,0
tt5360952,1,1,0,1,0,0,0,0,0,1,1,1,0
tt5360996,0,0,0,0,1,0,0,0,0,0,2,0,0
tt5361488,0,0,0,0,0,0,0,0,1,1,0,2,2
tt5362988,0,0,0,1,1,0,0,0,0,1,2,0,2
tt5370828,0,0,1,0,1,0,0,1,0,0,2,0,0
tt5371168,0,1,1,0,1,0,0,0,0,0,0,2,2
tt5372466,1,0,0,0,0,0,0,0,1,1,0,0,0
tt5372528,0,0,1,0,0,0,0,1,1,0,1,2,0
tt5375434,0,0,0,1,1,1,0,1,0,0,0,0,1
tt5376196,0,0,1,1,1,0,0,1,0,0,0,2,1
tt5377564,0,0,0,1,0,0,1,0,0,1,0,0,2
tt5377604,1,0,0,1,1,0,0,0,0,1,0,2,0
tt5378092,0,0,1,0,0,1,0,0,0,0,0,2,1
tt5390066,0,0,1,0,1,0,0,1,0,0,2,0,0
tt5390504,0,0,0,1,1,0,0,0,0,1,0,2,2
tt5397194,0,0,0,1,1,0,0,0,1,1,0,2,1
tt5420886,0,0,0,0,1,0,0,0,0,1,0,0,0
tt5425264,0,1,0,0,0,1,0,0,0,0,2,0,0
tt5431082,1,0,0,1,1,0,0,0,0,1,1,0,0
tt5431600,0,0,1,0,0,0,1,0,0,0,2,0,2
tt5431890,0,0,0,1,1,0,0,1,0,1,2,0,0
tt5434870,0,0,1,0,1,0,0,0,0,0,0,0,0
tt5436158,1,0,0,0,1,0,0,0,0,1,0,0,2
tt5436168,0,0,1,0,0,0,1,0,0,0,0,1,0
tt5437928,0,0,0,0,1,0,0,0,0,0,2,0,1
tt5439796,0,0,1,1,1,0,0,0,0,0,1,0,0
tt5440700,1,0,0,0,1,0,0,0,0,0,0,0,2
tt5442308,0,0,0,1,0,0,0,0,0,0,2,2,0
tt5442430,0,0,0,0,0,0,1,0,1,1,0,2,0
tt5442456,1,0,0,0,0,0,0,0,1,1,0,0,0
tt5445074,0,0,0,0,1,1,0,0,1,0,0,2,0
tt5451118,0,0,1,0,1,0,0,1,0,0,1,0,2
tt5451244,0,0,1,0,1,0,0,0,0,0,0,0,0
tt5451690,0,0,0,0,1,0,0,0,0,1,0,2,0
tt5453522,0,0,0,0,0,0,0,0,1,1,2,0,2
tt5456798,1,1,0,0,0,1,0,0,0,0,0,0,0
tt5457926,0,0,0,0,0,1,1,0,0,1,2,2,2
tt5458566,0,0,1,1,1,0,0,0,0,0,0,0,0
tt5459644,1,0,1,1,1,0,0,0,0,0,0,0,1
tt5460276,1,0,0,0,1,0,0,0,0,1,0,0,0
tt5460530,1,0,0,1,1,0,0,0,0,1,0,0,1
tt5460880,0,0,1,0,1,0,0,0,0,0,0,0,0
tt5461944,1,0,0,0,1,0,0,0,0,1,0,0,2
tt5461956,0,0,1,0,1,0,0,0,0,0,0,0,0
tt5462288,0,1,0,0,1,0,0,0,0,0,0,0,0
tt5462326,0,0,1,0,0,0,1,0,0,1,0,0,0
tt5462400,0,0,0,1,1,0,0,0,0,1,2,0,0
tt5462602,0,0,1,0,1,0,0,1,0,0,2,0,2
tt5463162,1,1,1,0,0,0,0,0,1,0,0,0,2
tt5463378,0,0,0,0,1,0,1,0,0,0,0,0,0
tt5464234,1,0,0,0,0,0,0,0,1,1,0,0,0
tt5465370,1,0,0,0,0,0,0,0,0,1,0,0,0
tt5466186,1,0,0,0,1,0,0,0,0,1,0,0,0
tt5466576,1,0,1,0,0,0,0,0,1,0,2,0,0
tt5468014,1,1,0,0,0,0,0,0,0,0,2,0,0
tt5468016,1,1,0,0,0,0,0,0,0,0,2,0,0
tt5470222,1,1,0,0,0,0,0,0,0,1,0,0,1
tt5472758,0,0,1,0,0,0,0,1,0,0,0,0,0
tt5473090,0,0,1,0,1,0,0,0,0,0,0,2,0
tt5473124,0,0,0,0,0,0,1,0,0,0,0,2,0
tt5474036,0,0,0,0,0,0,0,1,0,0,0,0,0
tt5474644,0,0,1,0,0,1,0,0,0,0,0,0,0
tt5477194,0,0,0,1,1,0,0,0,0,0,0,0,0
tt5477566,0,0,0,0,1,0,0,0,0,0,0,0,0
tt5477608,0,0,0,0,0,0,0,0,0,1,0,0,0
tt5478478,0,0,0,0,1,0,0,0,0,0,0,0,0
tt5479616,0,0,0,0,1,0,0,1,0,0,2,0,0
tt5480782,0,0,0,0,0,1,1,0,0,0,0,0,0
tt5481184,1,0,0,0,0,1,0,0,0,0,0,0,0
tt5481404,1,0,0,0,0,0,1,0,1,0,0,0,0
tt5481984,1,0,0,0,0,1,0,0,0,0,0,1,1
tt5487524,1,0,0,0,0,1,0,0,0,1,0,2,0
tt5488854,0,0,1,0,0,0,0,0,0,0,0,1,0
tt5492906,0,0,1,0,0,1,0,0,0,0,2,0,2
tt5493706,1,0,1,0,0,0,0,0,1,0,2,0,0
tt5493944,0,1,0,0,1,1,0,1,0,0,1,0,0
tt5497458,0,0,0,0,0,0,1,0,0,1,2,0,0
tt5501104,0,0,0,1,1,1,0,1,0,1,0,0,0
tt5502766,0,0,1,0,1,1,0,1,0,0,0,0,0
tt5502946,0,0,0,0,0,0,0,0,1,0,2,0,0
tt5503686,0,0,1,1,1,0,0,0,0,1,0,2,0
tt5503688,0,1,0,0,1,0,0,0,0,1,1,0,0
tt5505722,0,0,0,0,0,0,0,0,0,1,0,0,0
tt5516328,0,0,0,0,1,0,1,0,0,0,0,0,2
tt5519340,1,0,0,1,0,1,0,0,1,1,1,2,0
tt5521550,0,0,1,0,0,0,0,0,0,0,0,0,1
tt5523010,0,1,0,0,0,1,0,0,0,0,0,1,0
tt5524630,1,0,0,1,0,0,0,0,0,1,0,0,0
tt5526028,0,0,0,0,1,0,0,1,0,0,0,0,0
tt5531032,0,0,0,0,0,0,1,0,0,0,0,1,2
tt5534434,1,0,1,0,0,0,1,0,0,1,0,0,0
tt5534436,1,0,0,0,0,0,0,0,0,1,0,2,0
tt5535942,1,1,1,0,0,0,0,0,0,0,0,0,0
tt5536610,0,0,1,0,1,0,0,0,0,0,0,0,0
tt5536736,0,0,1,0,1,0,0,0,0,0,1,0,1
tt5537140,0,0,0,1,1,0,0,0,0,0,0,0,2
tt5537228,0,0,1,0,0,0,0,1,0,0,2,0,0
tt5538704,0,0,1,0,0,0,0,0,0,0,0,0,0
tt5538800,0,0,1,0,0,0,0,1,0,0,0,1,0
tt5539052,0,0,1,0,1,0,0,0,0,0,0,0,0
tt5539054,0,0,0,1,1,0,0,1,0,1,0,0,0
tt5540188,0,0,0,1,1,0,0,0,0,1,0,0,2
tt5541240,0,0,0,0,1,0,0,0,0,0,0,2,0
tt5542802,1,1,0,0,1,1,0,1,0,0,0,0,0
tt5544384,1,1,0,0,0,1,0,0,1,0,1,2,0
tt5545674,0,0,1,0,1,0,0,0,0,0,0,0,0
tt5548032,1,0,0,1,0,0,0,0,0,1,1,0,0
tt5555554,1,1,0,0,0,0,0,0,0,0,0,0,0
tt5563334,0,0,0,1,1,0,0,0,0,1,0,1,0
tt5563862,0,0,0,0,0,0,1,0,1,1,2,0,0
tt5565896,0,0,0,0,0,0,1,0,0,0,0,2,0
tt5566778,0,0,0,0,0,0,1,0,1,1,0,0,0
tt5566790,0,0,1,0,0,0,0,0,0,0,1,0,0
tt5571734,0,0,0,0,1,0,0,0,0,1,2,0,1
tt5574372,0,0,1,0,0,0,0,0,0,0,2,2,0
tt5576334,0,0,1,0,0,1,0,0,0,0,0,0,0
tt5577742,0,0,0,0,0,0,1,0,0,1,2,0,1
tt5580036,0,0,1,0,1,0,0,0,0,0,0,2,0
tt5580266,0,0,0,1,1,0,0,0,0,0,0,0,0
tt5580390,0,1,0,0,1,1,0,1,0,1,0,0,0
tt5580536,1,0,0,1,0,0,0,0,0,1,0,2,2
tt5581284,0,0,1,0,1,0,0,0,0,0,0,0,0
tt5581752,1,0,0,1,1,1,0,0,1,1,2,0,2
tt5582876,1,0,0,0,0,0,0,0,0,0,0,0,0
tt5583554,0,0,0,0,0,1,0,1,0,1,2,0,0
tt5586362,0,0,0,0,1,1,0,0,0,0,2,2,0
tt5589362,0,0,1,0,0,0,0,1,0,0,0,0,2
tt5591666,1,0,0,0,0,0,1,0,1,1,0,0,2
tt5592248,0,0,0,0,1,0,0,0,0,1,0,2,2
tt5592796,0,0,0,0,1,0,0,0,0,1,0,0,2
tt5592878,0,0,0,0,0,1,1,0,0,0,0,0,0
tt5595168,1,1,0,0,1,1,0,0,1,0,0,0,0
tt5596104,0,0,0,0,1,1,0,0,0,0,0,0,0
tt5597198,0,0,1,0,0,0,0,1,0,0,0,0,0
tt5597408,0,0,0,0,1,1,0,1,0,1,0,0,2
tt5598110,0,0,0,0,0,0,0,0,0,1,2,0,0
tt5598292,0,0,0,0,1,0,1,0,0,1,1,0,0
tt5599692,0,0,0,0,1,0,0,0,0,1,2,1,0
tt5605076,0,0,1,0,1,0,0,1,1,0,1,2,2
tt5606538,1,0,0,0,0,0,0,0,0,0,0,0,0
tt5606664,0,0,0,0,1,1,1,0,0,1,0,0,2
tt5606742,1,1,1,0,1,0,1,0,1,1,1,2,0
tt5607028,1,1,0,0,0,1,0,0,1,0,0,0,0
tt5607096,0,0,1,0,1,0,0,1,0,0,2,2,2
tt5607714,0,0,0,0,1,1,0,1,0,0,2,0,2
tt5608972,1,1,1,0,0,0,0,1,0,0,0,0,0
tt5610554,0,0,1,0,1,0,0,0,0,0,0,2,2
tt5610626,0,0,0,0,0,1,0,0,0,0,1,0,0
tt5611648,0,0,1,0,1,0,0,0,0,0,0,0,2
tt5612702,1,1,1,0,0,0,0,0,1,0,0,2,0
tt5612742,0,0,1,0,1,0,0,0,0,0,0,0,0
tt5613484,0,0,1,0,1,0,0,0,0,0,0,2,0
tt5614612,0,0,0,1,1,0,0,0,0,1,0,0,0
tt5616294,0,0,0,0,1,0,0,0,0,1,2,0,0
tt5617916,0,0,1,0,0,0,0,0,0,0,1,0,0
tt5618232,0,0,1,0,0,0,0,0,0,0,2,0,0
tt5619332,0,0,1,0,0,0,0,0,0,0,0,2,0
tt5622412,1,0,0,0,1,0,0,0,0,1,0,0,0
